0.7162,2
0.77676,2
0.70782,2
0.77173,2
0.81043,2
0.81043,2
0.81043,2
0.81043,2
0.83454,2
0.85,2
0.86016,2
0.6677,2
0.7477,2
0.7477,2
0.7477,2
0.7477,1
0.6839,1
0.49046,1
0.35238,1
0.39603,1
0.29339,1
0.29339,1
0.29339,1
0.29339,1
0.3515,1
0.26638,1
0.21497,1
0.18332,1
0.16329,1
0.16329,1
0.16329,1
0.16329,1
0.15026,1
0.14161,1
0.13577,1
0.13178,1
0.12903,1
0.12903,1
0.12903,1
0.12903,1
0.12712,1
0.12579,1
0.12486,1
0.12421,1
0.31416,1
0.31416,1
0.31416,1
0.31416,2
0.51125,2
0.65172,2
0.61015,2
0.71308,2
0.77489,2
0.77489,2
0.77489,2
0.77489,2
0.81238,2
0.73862,2
0.67661,2
0.75304,2
0.68822,2
0.68822,2
0.68822,2
0.68822,2
0.63745,2
0.72955,2
0.7848,2
0.71461,2
0.77581,2
0.77581,2
0.77581,2
0.77581,2
0.81294,2
0.73912,2
0.53787,2
0.66859,2
0.74823,2
0.74823,2
0.74823,2
0.74823,2
0.79609,2
0.82552,2
0.84417,2
0.8563,2
0.77967,2
0.77967,2
0.77967,2
0.77967,1
0.57649,1
0.40987,1
0.30186,1
0.35803,1
0.27032,1
0.27032,1
0.27032,1
0.27032,1
0.21736,1
0.18482,1
0.16425,1
0.1509,1
0.14203,1
0.14203,1
0.14203,1
0.14203,1
0.13606,1
0.13198,1
0.12916,1
0.321,1
0.24799,1
0.24799,1
0.24799,1
0.24799,1
0.45352,1
0.32893,1
0.25277,1
0.20667,1
0.41278,1
0.41278,1
0.41278,1
0.41278,1
0.43987,1
0.3204,1
0.24763,1
0.20352,1
0.17614,1
0.17614,1
0.17614,1
0.17614,2
0.3795,2
0.41589,2
0.4421,2
0.60612,2
0.71064,2
0.71064,2
0.71064,2
0.71064,2
0.77342,2
0.81148,2
0.8352,2
0.85043,2
0.77394,2
0.77394,2
0.77394,2
0.77394,2
0.8118,2
0.7381,2
0.78996,2
0.8217,2
0.84171,2
0.84171,2
0.84171,2
0.84171,2
0.85469,2
0.86329,2
0.86908,2
0.87304,2
0.87576,2
0.87576,2
0.87576,2
0.87576,2
0.87765,2
0.87897,2
0.87989,2
0.80363,2
0.83025,2
0.83025,2
0.83025,2
0.83025,1
0.63096,1
0.44918,1
0.32621,1
0.25113,1
0.20567,1
0.20567,1
0.20567,1
0.20567,1
0.17749,1
0.15953,1
0.14778,1
0.13994,1
0.21887,1
0.21887,1
0.21887,1
0.21887,1
0.29121,1
0.34981,1
0.26536,1
0.21435,1
0.18294,1
0.18294,1
0.18294,1
0.18294,2
0.38719,2
0.288,2
0.34731,2
0.26385,2
0.21343,2
0.21343,2
0.21343,2
0.21343,2
0.41975,2
0.5907,2
0.70126,2
0.64739,2
0.46163,2
0.46163,2
0.46163,2
0.46163,2
0.33403,2
0.5272,2
0.66187,2
0.61766,2
0.71763,2
0.71763,2
0.71763,2
0.71763,2
0.66005,2
0.74312,2
0.79299,2
0.59007,2
0.70087,2
0.70087,2
0.70087,2
0.70087,1
0.5045,1
0.36146,1
0.2724,1
0.47575,1
0.34297,1
0.34297,1
0.34297,1
0.34297,1
0.38906,1
0.28914,1
0.22877,1
0.19191,1
0.16878,1
0.16878,1
0.16878,1
0.16878,1
0.15387,1
0.14402,1
0.22292,1
0.18828,1
0.39311,1
0.39311,1
0.39311,1
0.39311,1
0.29161,1
0.23026,1
0.19283,1
0.16937,1
0.15425,1
0.15425,1
0.15425,1
0.15425,1
0.14428,1
0.13758,1
0.33228,1
0.38108,1
0.28429,1
0.28429,1
0.28429,1
0.28429,1
0.22583,1
0.19009,1
0.16762,1
0.15311,1
0.23181,1
0.23181,1
0.23181,1
0.23181,1
0.30212,1
0.2366,1
0.19675,1
0.17186,1
0.24956,1
0.24956,1
0.24956,1
0.24956,2
0.31673,2
0.36937,2
0.55433,2
0.67887,2
0.75439,2
0.75439,2
0.75439,2
0.75439,2
0.79983,2
0.72756,2
0.5275,2
0.66205,2
0.74432,2
0.74432,2
0.74432,2
0.74432,2
0.79372,2
0.82404,2
0.84322,2
0.85568,2
0.77906,2
0.77906,2
0.77906,2
0.77906,2
0.81495,2
0.8374,2
0.85187,2
0.8614,2
0.86781,2
0.86781,2
0.86781,2
0.86781,2
0.87216,2
0.68368,2
0.63401,2
0.72748,2
0.78355,2
0.78355,2
0.78355,2
0.78355,2
0.71355,2
0.51527,2
0.65429,2
0.73967,2
0.67745,2
0.67745,2
0.67745,2
