0.27121,1
0.27121,1
0.27121,1
0.27121,1
0.23969,1
0.21847,1
0.20396,1
0.19389,1
0.18684,1
0.18684,1
0.18684,1
0.18684,1
0.18185,1
0.1783,1
0.17576,1
0.17394,1
0.17263,1
0.17263,1
0.17263,1
0.17263,1
0.17168,1
0.171,1
0.1705,1
0.17015,1
0.16989,1
0.16989,1
0.16989,1
0.16989,1
0.1697,1
0.16957,1
0.16947,1
0.1694,1
0.16934,1
0.16934,1
0.16934,1
0.16934,1
0.16931,1
0.16928,1
0.16926,1
0.16925,1
0.16924,1
0.16924,1
0.16924,1
